"","x"
"2145",37315
"2146",51621
"2147",43756
"2148",71185
"2149",36004
"2150",16466
"2151",37405
"2152",22571
"2153",47113
"2154",24518
"2155",96056
"2156",32936
"2157",43283
"2158",12625
"2159",36347
"2160",24193
"2161",40681
"2162",4517
"2163",32267
"2164",58455
"2165",38906
"2166",47071
"2167",51329
"2168",62934
"2169",46717
"2170",34694
"2171",25840
"2172",11978
"2173",7041
"2174",7369
"2175",78577
"2176",1676
"2177",12423
"2178",92742
"2179",52465
"2180",91738
"2181",98529
"2182",66921
"2183",12906
"2184",81257
"2185",80409
"2186",74281
"2187",87858
"2188",12116
"2189",74541
"2190",16523
"2191",39568
"2192",23545
"2193",96830
"2194",25735
"2195",8669
"2196",31798
"2197",23513
"2198",68978
"2199",4944
"2200",71621
"2201",90355
"2202",24785
"2203",56917
"2204",96901
"2205",65246
"2206",31023
"2207",21241
"2208",98332
"2209",27967
"2210",10241
"2211",65779
"2212",80014
"2213",57776
"2214",39635
"2215",71642
"2216",3322
"2217",67536
"2218",45517
"2219",36499
"2220",16497
"2221",76120
"2222",1890
"2223",92974
"2224",98220
"2225",66980
"2226",98210
"2227",35837
"2228",17965
"2229",48354
"2230",35372
"2231",81458
"2232",76270
"2233",74413
"2234",87406
"2235",59071
"2236",89693
"2237",36299
"2238",68091
"2239",67899
"2240",37888
"2241",43866
"2242",54216
"2243",71188
"2244",17044
"2245",39022
"2246",74759
"2247",92953
"2248",9564
"2249",25142
"2250",64798
"2251",3848
"2252",51420
"2253",27931
"2254",61536
"2255",5051
"2256",42643
"2257",44967
"2258",37482
"2259",59650
"2260",84553
"2261",87090
"2262",5198
"2263",54014
"2264",69609
"2265",62258
"2266",69424
"2267",46182
"2268",46976
"2269",94724
"2270",96525
"2271",93555
"2272",7767
"2273",94258
"2274",39888
"2275",83582
"2276",32862
"2277",76562
"2278",93623
"2279",17708
"2280",12982
"2281",86658
"2282",72825
"2283",60178
"2284",92408
"2285",35251
"2286",90618
"2287",92358
"2288",7693
"2289",97401
"2290",44136
"2291",9439
"2292",32658
"2293",5156
"2294",33738
"2295",81963
"2296",80289
"2297",80834
"2298",11236
"2299",13762
"2300",42586
"2301",66993
"2302",58529
"2303",94364
"2304",79686
"2305",57620
"2306",12643
"2307",60112
"2308",87425
"2309",28814
"2310",3760
"2311",24267
"2312",21736
"2313",63693
"2314",81213
"2315",57814
"2316",60497
"2317",30565
"2318",87048
"2319",20593
"2320",7132
"2321",33982
"2322",18926
"2323",40543
"2324",8929
"2325",61765
"2326",28122
"2327",22969
"2328",65383
"2329",63724
"2330",19923
"2331",5513
"2332",35598
"2333",58273
"2334",42881
"2335",20555
"2336",87638
"2337",54401
"2338",91174
"2339",22222
"2340",8200
"2341",31586
"2342",9802
"2343",21365
"2344",31431
"2345",54567
"2346",36354
"2347",8001
"2348",57284
"2349",28862
"2350",66152
"2351",8852
"2352",70679
"2353",98801
"2354",82019
"2355",19287
"2356",96360
"2357",2509
"2358",88351
"2359",91128
"2360",60070
"2361",36348
"2362",68243
"2363",72723
"2364",39848
"2365",21619
"2366",68474
"2367",82364
"2368",56640
"2369",45520
"2370",82217
"2371",89696
"2372",16778
"2373",23717
"2374",8797
"2375",16767
"2376",6170
"2377",88390
"2378",67588
"2379",52492
"2380",46026
"2381",48447
"2382",72009
"2383",23424
"2384",73843
"2385",31559
"2386",77414
"2387",19356
"2388",74695
"2389",18753
"2390",43125
"2391",26586
"2392",48411
"2393",68497
"2394",30673
"2395",31328
"2396",3113
"2397",60354
"2398",41598
"2399",90114
"2400",90570
"2401",15705
"2402",1438
"2403",47799
"2404",55935
"2405",10330
"2406",81562
"2407",26996
"2408",59988
"2409",15355
"2410",42426
"2411",18658
"2412",72603
"2413",44398
"2414",3307
"2415",32125
"2416",11008
"2417",41022
"2418",54772
"2419",74403
"2420",15707
"2421",21730
"2422",47418
"2423",34933
"2424",33078
"2425",52128
"2426",22121
"2427",55
"2428",31276
"2429",270
"2430",50856
"2431",39244
"2432",99703
"2433",6793
"2434",82948
"2435",59567
"2436",8043
"2437",49510
"2438",36700
"2439",96600
"2440",99470
"2441",55614
"2442",69512
"2443",59310
"2444",66879
"2445",74393
"2446",4887
"2447",65525
"2448",55209
"2449",8417
"2450",43465
"2451",71058
"2452",80010
"2453",44813
"2454",28923
"2455",76057
"2456",31905
"2457",52740
"2458",92279
"2459",89146
"2460",41802
"2461",5290
"2462",69632
"2463",49261
"2464",2085
"2465",70067
"2466",86380
"2467",80304
"2468",63640
"2469",97427
"2470",43215
"2471",6848
"2472",62585
"2473",79800
"2474",61705
"2475",42315
"2476",46844
"2477",43219
"2478",35488
"2479",13950
"2480",2728
"2481",23044
"2482",77217
"2483",5364
"2484",41828
"2485",12679
"2486",50210
"2487",95938
"2488",11928
"2489",53188
"2490",23487
"2491",59685
"2492",70905
"2493",66272
"2494",69718
"2495",43091
"2496",45468
"2497",84562
"2498",18682
"2499",21671
"2500",45992
"2501",73780
"2502",72591
"2503",24738
"2504",19327
"2505",58191
"2506",52402
"2507",46383
"2508",80052
"2509",45643
"2510",22821
"2511",14701
"2512",46471
"2513",42395
"2514",23215
"2515",34438
"2516",3204
"2517",95290
"2518",35315
"2519",35645
"2520",95943
"2521",97331
"2522",591
"2523",15649
"2524",61648
"2525",61618
"2526",43284
"2527",72787
"2528",20409
"2529",51087
"2530",78540
"2531",97087
"2532",28004
"2533",29960
"2534",52310
"2535",72391
"2536",94115
"2537",54924
"2538",3726
"2539",30158
"2540",15188
"2541",48469
"2542",66446
"2543",80710
"2544",41158
"2545",17395
"2546",41877
"2547",30782
"2548",49484
"2549",50838
"2550",83733
"2551",81617
"2552",40649
"2553",8581
"2554",45903
"2555",93582
"2556",80369
"2557",28586
"2558",71019
"2559",28127
"2560",81333
"2561",39130
"2562",30615
"2563",61330
"2564",62013
"2565",75006
"2566",93359
"2567",52729
"2568",84324
"2569",92532
"2570",34272
"2571",77787
"2572",54681
"2573",46115
"2574",57476
"2575",42003
"2576",66540
"2577",33854
"2578",42535
"2579",53986
"2580",98550
"2581",48437
"2582",33251
"2583",852
"2584",89226
"2585",75224
"2586",77648
"2587",3596
"2588",22312
"2589",53366
"2590",99316
"2591",91353
"2592",74101
"2593",58965
"2594",85876
"2595",20140
"2596",76285
"2597",97776
"2598",21466
"2599",16118
"2600",5562
"2601",58188
"2602",88038
"2603",49834
"2604",34460
"2605",88619
"2606",64868
"2607",3736
"2608",26428
"2609",21946
"2610",79170
"2611",4618
"2612",96997
"2613",50658
"2614",4754
"2615",1798
"2616",57125
"2617",53506
"2618",17788
"2619",76605
"2620",94617
"2621",96863
"2622",76226
"2623",21277
"2624",1820
"2625",53939
"2626",56076
"2627",74063
"2628",29140
"2629",96230
"2630",59903
"2631",58572
"2632",39860
"2633",73675
"2634",72764
"2635",90687
"2636",4728
"2637",38138
"2638",30674
"2639",68826
"2640",4511
"2641",63635
"2642",27934
"2643",59490
"2644",92209
"2645",51925
"2646",15362
"2647",58963
"2648",81818
"2649",81528
"2650",72759
"2651",30353
"2652",15383
"2653",75235
"2654",69581
"2655",55103
"2656",3098
"2657",68215
"2658",5884
"2659",18751
"2660",64170
"2661",28564
"2662",5845
"2663",91430
"2664",92298
"2665",74909
"2666",35471
"2667",29551
"2668",49858
"2669",81924
"2670",10779
"2671",49558
"2672",11345
"2673",64647
"2674",21308
"2675",12141
"2676",37229
"2677",38713
"2678",8882
"2679",64702
"2680",10789
"2681",83817
"2682",38265
"2683",97607
"2684",92811
"2685",61273
"2686",85017
"2687",74099
"2688",82671
"2689",45419
"2690",21791
"2691",69708
"2692",68995
"2693",75738
"2694",62792
"2695",72738
"2696",73813
"2697",21486
"2698",26206
"2699",93275
"2700",32106
"2701",79221
"2702",52406
"2703",74181
"2704",53048
"2705",97651
"2706",90125
"2707",62749
"2708",38519
"2709",25227
"2710",18266
"2711",71978
"2712",81057
"2713",64339
"2714",40007
"2715",60644
"2716",13624
"2717",58906
"2718",30953
"2719",11519
"2720",33091
"2721",67612
"2722",69267
"2723",47746
"2724",43298
"2725",86470
"2726",30879
"2727",32089
"2728",48569
"2729",85082
"2730",40592
"2731",28057
"2732",65439
"2733",30633
"2734",23878
"2735",75808
"2736",3353
"2737",68777
"2738",14542
"2739",90073
"2740",3673
"2741",10359
"2742",11146
"2743",26302
"2744",83199
"2745",2334
"2746",45132
"2747",9856
"2748",82795
"2749",22753
"2750",80231
"2751",20387
"2752",95773
"2753",42950
"2754",25662
"2755",37083
"2756",72965
"2757",99240
"2758",97157
"2759",35226
"2760",70418
"2761",91847
"2762",16062
"2763",73755
"2764",76754
"2765",91158
"2766",73452
"2767",42324
"2768",27152
"2769",39209
"2770",98240
"2771",59928
"2772",69493
"2773",9087
"2774",78375
"2775",83013
"2776",96722
"2777",66291
"2778",27355
"2779",68074
"2780",64536
"2781",16756
"2782",18831
"2783",32629
"2784",37209
"2785",560
"2786",97507
"2787",58220
"2788",80367
"2789",59125
"2790",4702
"2791",94010
"2792",12358
"2793",44828
"2794",98582
"2795",37233
"2796",37609
"2797",80076
"2798",5272
"2799",96160
"2800",39676
"2801",28506
"2802",15622
"2803",63190
"2804",53911
"2805",48995
"2806",40922
"2807",55366
"2808",27592
"2809",60313
"2810",52313
"2811",98713
"2812",87651
"2813",86947
"2814",2508
"2815",23246
"2816",98388
"2817",86307
"2818",54847
"2819",2664
"2820",84606
"2821",54691
"2822",73987
"2823",7501
"2824",86124
"2825",53206
"2826",38162
"2827",8271
"2828",28523
"2829",6624
"2830",39865
"2831",12473
"2832",44541
"2833",22921
"2834",8022
"2835",80427
"2836",64344
"2837",10315
"2838",25159
"2839",15015
"2840",98577
"2841",63124
"2842",47813
"2843",20109
"2844",47132
"2845",90397
"2846",70972
"2847",61688
"2848",16379
"2849",51184
"2850",15125
"2851",79085
"2852",42630
"2853",56051
"2854",70025
"2855",1956
"2856",77701
"2857",15883
"2858",41507
"2859",99308
"2860",61737
"2861",20763
"2862",27601
"2863",24023
"2864",70068
"2865",67345
"2866",36469
"2867",27583
"2868",54416
"2869",3267
"2870",28061
"2871",49535
"2872",48246
"2873",95958
"2874",9876
"2875",54268
"2876",6395
"2877",94757
"2878",26336
"2879",70357
"2880",31139
"2881",2792
"2882",34417
"2883",11070
"2884",843
"2885",77397
"2886",75561
"2887",39132
"2888",27037
"2889",48018
"2890",54881
"2891",49220
"2892",42040
"2893",25360
"2894",52004
"2895",56580
"2896",93911
"2897",16182
"2898",66829
"2899",17980
"2900",83230
"2901",20716
"2902",71089
"2903",33038
"2904",29252
"2905",82219
"2906",90949
"2907",25769
"2908",41925
"2909",79347
"2910",67247
"2911",6295
"2912",92652
"2913",56452
"2914",54753
"2915",89017
"2916",38943
"2917",38758
"2918",79024
"2919",95030
"2920",48444
"2921",21894
"2922",17581
"2923",84704
"2924",35275
"2925",82481
"2926",15860
"2927",19422
"2928",45457
"2929",24203
"2930",20832
"2931",31727
"2932",44228
"2933",20218
"2934",65705
"2935",2652
"2936",13059
"2937",45175
"2938",32342
"2939",3594
"2940",60627
"2941",41550
"2942",10915
"2943",99121
"2944",28820
"2945",94211
"2946",59016
"2947",25774
"2948",32466
"2949",36840
"2950",10101
"2951",7598
"2952",21579
"2953",59575
"2954",3593
"2955",56015
"2956",7072
"2957",9815
"2958",31660
"2959",61695
"2960",41738
"2961",67919
"2962",94031
"2963",34362
"2964",89328
"2965",63663
"2966",23688
"2967",58874
"2968",54496
"2969",27948
"2970",18454
"2971",59269
"2972",94576
"2973",54224
"2974",49880
"2975",77426
"2976",75858
"2977",20168
"2978",56735
"2979",67244
"2980",70450
"2981",32508
"2982",32827
"2983",48600
"2984",72716
"2985",40730
"2986",81637
"2987",22870
"2988",34080
"2989",41503
"2990",76635
"2991",27648
"2992",80176
"2993",79399
"2994",42837
"2995",2214
"2996",97567
"2997",8287
"2998",54228
"2999",49656
"3000",66049
"3001",55841
"3002",134
"3003",94333
"3004",94944
"3005",33940
"3006",22735
"3007",41761
"3008",14081
"3009",4606
"3010",83987
"3011",12652
"3012",91444
"3013",94087
"3014",77431
"3015",48543
"3016",24256
"3017",92555
"3018",77388
"3019",98464
"3020",28657
"3021",43099
"3022",71779
"3023",58616
"3024",72722
"3025",79365
"3026",27259
"3027",55432
"3028",27897
"3029",92221
"3030",95884
"3031",44263
"3032",67386
"3033",32897
"3034",11497
"3035",54721
"3036",31021
"3037",44917
"3038",55381
"3039",30145
"3040",56953
"3041",40222
"3042",11524
"3043",87275
"3044",57818
"3045",8134
"3046",72770
"3047",13464
"3048",95761
"3049",67092
"3050",60237
"3051",5230
"3052",43948
"3053",56987
"3054",30269
"3055",98399
"3056",46537
"3057",39540
"3058",19627
"3059",4823
"3060",65606
"3061",80299
"3062",7064
"3063",3064
"3064",92131
"3065",69365
"3066",40579
"3067",61663
"3068",77693
"3069",19429
"3070",99235
"3071",71614
"3072",79145
"3073",2775
"3074",52551
"3075",85122
"3076",18720
"3077",32834
"3078",19085
"3079",74807
"3080",14291
"3081",36535
"3082",42382
"3083",75386
"3084",61283
"3085",58620
"3086",45240
"3087",7768
"3088",25031
"3089",3271
"3090",10253
"3091",57433
"3092",37990
"3093",65075
"3094",49296
"3095",42128
"3096",53038
"3097",80389
"3098",10473
"3099",73132
"3100",86240
"3101",45960
"3102",48952
"3103",47406
"3104",19730
"3105",54006
"3106",89376
"3107",63094
"3108",26126
"3109",57750
"3110",71953
"3111",89843
"3112",27166
"3113",98357
"3114",19798
"3115",97144
"3116",82650
"3117",27177
"3118",82930
"3119",3266
"3120",65542
"3121",62042
"3122",85883
"3123",5168
"3124",38618
"3125",8798
"3126",28310
"3127",20736
"3128",58845
"3129",6759
"3130",11535
"3131",66394
"3132",80837
"3133",60080
"3134",10390
"3135",85059
"3136",34605
"3137",4006
"3138",15329
"3139",39715
"3140",95429
"3141",9361
"3142",62636
"3143",33374
"3144",57219
"3145",66862
"3146",92197
"3147",36676
"3148",34811
"3149",41129
"3150",11272
"3151",49938
"3152",33766
"3153",91837
"3154",22886
"3155",77303
"3156",13851
"3157",15274
"3158",96416
"3159",6033
"3160",35847
"3161",13829
"3162",51923
"3163",21737
"3164",69393
"3165",87494
"3166",13768
"3167",16545
"3168",27348
"3169",53616
"3170",55965
"3171",40158
"3172",87827
"3173",7864
"3174",32295
"3175",93338
"3176",8439
"3177",533
"3178",76084
"3179",94606
"3180",53548
"3181",22936
"3182",2705
"3183",61242
"3184",36868
"3185",7723
"3186",72719
"3187",58854
"3188",261
"3189",10276
"3190",32614
"3191",36888
"3192",7749
"3193",91293
"3194",38897
"3195",31079
"3196",40420
"3197",24411
"3198",16730
"3199",35766
"3200",8090
"3201",26047
"3202",9784
"3203",34753
"3204",88324
"3205",60719
"3206",83684
"3207",1958
"3208",84504
"3209",23098
"3210",65261
"3211",42103
"3212",82223
"3213",11412
"3214",80045
"3215",30075
"3216",59803
"3217",36920
"3218",2883
"3219",8823
"3220",4657
"3221",73026
"3222",5898
"3223",34758
"3224",76024
"3225",96167
"3226",42220
"3227",50485
"3228",92929
"3229",72607
"3230",39751
"3231",94422
"3232",23495
"3233",46818
"3234",17574
"3235",90454
"3236",27031
"3237",58114
"3238",67127
"3239",72309
"3240",57692
"3241",29467
"3242",21325
"3243",91461
"3244",45063
"3245",46035
"3246",26198
"3247",84372
"3248",78135
"3249",81808
"3250",25448
"3251",19480
"3252",90090
"3253",96097
"3254",86414
"3255",34125
"3256",82212
"3257",74204
"3258",25427
"3259",9518
"3260",38088
"3261",13821
"3262",19036
"3263",1515
"3264",73688
"3265",59067
"3266",72927
"3267",83321
"3268",70494
"3269",41160
"3270",99414
"3271",80051
"3272",38318
"3273",78082
"3274",65004
"3275",83483
"3276",7653
"3277",41326
"3278",26068
"3279",55015
"3280",31696
"3281",64066
"3282",88583
"3283",59353
"3284",83591
"3285",19824
"3286",26799
"3287",84585
"3288",84214
"3289",80297
"3290",35719
"3291",1211
"3292",22352
"3293",21871
"3294",73480
"3295",21184
"3296",29253
"3297",42806
"3298",65287
"3299",95805
"3300",38900
"3301",80889
"3302",85543
"3303",59717
"3304",53195
"3305",43075
"3306",20041
"3307",55571
"3308",32064
"3309",71786
"3310",72103
"3311",57241
"3312",46645
"3313",7302
"3314",10810
"3315",23627
"3316",30308
"3317",75967
"3318",92188
"3319",64012
"3320",11684
"3321",20374
"3322",59729
"3323",20465
"3324",86162
"3325",32533
"3326",83328
"3327",73663
"3328",24392
"3329",23808
"3330",40296
"3331",18293
"3332",72095
"3333",68015
"3334",99140
"3335",45236
"3336",47235
"3337",45598
"3338",13872
"3339",27971
"3340",1115
"3341",89122
"3342",64279
"3343",43875
"3344",8550
"3345",84350
"3346",41134
"3347",1933
"3348",95663
"3349",36132
"3350",41347
"3351",34673
"3352",13340
"3353",53055
"3354",42721
"3355",36042
"3356",79995
"3357",31887
"3358",41755
"3359",16297
"3360",63352
"3361",76475
"3362",67121
"3363",10903
"3364",3160
"3365",16282
"3366",24535
"3367",45309
"3368",41227
"3369",76437
"3370",46535
"3371",45651
"3372",86831
"3373",44725
"3374",89955
"3375",74401
"3376",98055
"3377",76703
"3378",2996
"3379",53856
"3380",82660
"3381",83384
"3382",21517
"3383",2807
"3384",93455
"3385",32459
"3386",54978
"3387",42314
"3388",18317
"3389",7310
"3390",27044
"3391",99310
"3392",52734
"3393",62880
"3394",11216
"3395",63537
"3396",36085
"3397",95902
"3398",47016
"3399",33002
"3400",93971
"3401",89612
"3402",86365
"3403",18656
"3404",69389
"3405",74353
"3406",55900
"3407",24875
"3408",72281
"3409",15744
"3410",78474
"3411",6938
"3412",80441
"3413",9381
"3414",11242
"3415",8373
"3416",65823
"3417",98246
"3418",27500
"3419",547
"3420",40368
"3421",75591
"3422",29212
"3423",21234
"3424",10486
"3425",46427
"3426",27817
"3427",20825
"3428",40638
"3429",82834
"3430",59669
"3431",84539
"3432",84572
"3433",33767
"3434",99214
"3435",8819
"3436",42676
"3437",10881
"3438",66188
"3439",63079
"3440",49287
"3441",53873
"3442",11793
"3443",26140
"3444",49210
"3445",16299
"3446",32923
"3447",46208
"3448",29962
"3449",14708
"3450",26643
"3451",76415
"3452",92224
"3453",74746
"3454",60287
"3455",25201
"3456",63348
"3457",86735
"3458",40864
"3459",12844
"3460",66387
"3461",94200
"3462",43371
"3463",17374
"3464",55309
"3465",99494
"3466",51559
"3467",2461
"3468",4442
"3469",17078
"3470",82703
"3471",82555
"3472",56964
"3473",19612
"3474",80147
"3475",12022
"3476",74106
"3477",79472
"3478",22526
"3479",74424
"3480",13585
"3481",49946
"3482",51063
"3483",76416
"3484",27988
"3485",98968
"3486",14322
"3487",22191
"3488",36439
"3489",89487
"3490",60013
"3491",23790
"3492",62423
"3493",57499
"3494",1926
"3495",15920
"3496",53193
"3497",27925
"3498",27722
"3499",5764
"3500",63614
"3501",94641
"3502",61160
"3503",44977
"3504",41825
"3505",85730
"3506",95449
"3507",58595
"3508",83780
"3509",35135
"3510",24187
"3511",72526
"3512",29478
"3513",25060
"3514",91023
"3515",54867
"3516",27758
"3517",17864
"3518",54665
"3519",11881
"3520",67153
"3521",38336
"3522",14356
"3523",34276
"3524",25420
"3525",86920
"3526",75568
"3527",45732
"3528",12404
"3529",8927
"3530",24024
"3531",60339
"3532",11891
"3533",99652
"3534",87226
"3535",34682
"3536",47544
"3537",70891
"3538",93108
"3539",13062
"3540",34400
"3541",8156
"3542",50537
"3543",48357
"3544",37787
"3545",89562
"3546",81551
"3547",67037
"3548",59304
"3549",94086
"3550",40250
"3551",26879
"3552",34469
"3553",46589
"3554",33371
"3555",13322
"3556",85403
"3557",86265
"3558",87063
"3559",74793
"3560",74523
"3561",27072
"3562",18624
"3563",79076
"3564",14220
"3565",90392
"3566",11442
"3567",89672
"3568",79482
"3569",61957
"3570",97794
"3571",74103
"3572",56859
"3573",96414
"3574",16594
"3575",44842
"3576",15851
"3577",26489
"3578",17358
"3579",37645
"3580",70693
"3581",48948
"3582",97620
"3583",10741
"3584",45402
"3585",44137
"3586",94528
"3587",37836
"3588",84357
"3589",85013
"3590",9742
"3591",99295
"3592",97061
"3593",36742
"3594",43785
"3595",39714
"3596",70197
"3597",72742
"3598",69554
"3599",67508
"3600",93998
"3601",23853
"3602",6553
"3603",55782
"3604",73956
"3605",38276
"3606",54136
"3607",51522
"3608",94426
"3609",81473
"3610",17785
"3611",9582
"3612",50013
"3613",78174
"3614",74588
"3615",39696
"3616",28335
"3617",99518
"3618",87476
"3619",28488
"3620",82351
"3621",57273
"3622",24514
"3623",41795
"3624",78656
"3625",19709
"3626",9934
"3627",25069
"3628",56313
"3629",13261
"3630",91498
"3631",4543
"3632",16568
"3633",5954
"3634",73876
"3635",62084
"3636",15966
"3637",88578
"3638",13000
"3639",99683
"3640",4939
"3641",53301
"3642",42126
"3643",8133
"3644",48614
"3645",68734
"3646",12052
"3647",13546
"3648",78312
"3649",94436
"3650",36686
"3651",79906
"3652",65983
"3653",98521
"3654",91421
"3655",15763
"3656",23318
"3657",31952
"3658",40747
"3659",19956
"3660",11979
"3661",30647
"3662",74570
"3663",49983
"3664",12626
"3665",29663
"3666",85319
"3667",91222
"3668",19865
"3669",23115
"3670",55483
"3671",74999
"3672",98317
"3673",70183
"3674",58739
"3675",27553
"3676",10325
"3677",11196
"3678",75938
"3679",77101
"3680",70043
"3681",31277
"3682",69762
"3683",8075
"3684",15653
"3685",70380
"3686",32046
"3687",89683
"3688",67093
"3689",11634
"3690",90420
"3691",13654
"3692",16320
"3693",77011
"3694",99188
"3695",10375
"3696",70898
"3697",78578
"3698",53750
"3699",43796
"3700",78843
"3701",25038
"3702",46296
"3703",39477
"3704",75199
"3705",27147
"3706",3132
"3707",16704
"3708",64858
"3709",36373
"3710",67135
"3711",90808
"3712",47224
"3713",7278
"3714",20153
"3715",2731
"3716",18640
"3717",77425
"3718",38439
"3719",63440
"3720",23592
"3721",83866
"3722",1843
"3723",51655
"3724",92582
"3725",2977
"3726",72322
"3727",76240
"3728",74440
"3729",13968
"3730",2903
"3731",19526
"3732",65999
"3733",69646
"3734",80582
"3735",64570
"3736",16125
"3737",26334
"3738",90198
"3739",15633
"3740",45276
"3741",68078
"3742",72827
"3743",83126
"3744",15489
"3745",43300
"3746",61
"3747",29630
"3748",43886
"3749",26665
"3750",8813
"3751",61544
"3752",87502
"3753",92515
"3754",79830
"3755",42531
"3756",36431
"3757",97847
"3758",63163
"3759",35721
"3760",81497
"3761",66429
"3762",5761
"3763",2553
"3764",52915
"3765",89636
"3766",68117
"3767",24436
"3768",11276
"3769",32719
"3770",33050
"3771",74064
"3772",25299
"3773",24276
"3774",40085
"3775",97049
"3776",76590
"3777",58245
"3778",54983
"3779",36429
"3780",21205
"3781",12703
"3782",49149
"3783",97339
"3784",33428
"3785",42225
"3786",3046
"3787",40944
"3788",72694
"3789",61512
"3790",81751
"3791",52332
"3792",34151
"3793",87599
"3794",69807
"3795",35992
"3796",27229
"3797",45087
"3798",43060
"3799",22228
"3800",5040
"3801",94358
"3802",75489
"3803",3279
"3804",37162
"3805",50367
"3806",66651
"3807",66894
"3808",36565
"3809",86890
"3810",43349
"3811",46611
"3812",50297
"3813",94989
"3814",29927
"3815",61522
"3816",5237
"3817",3637
"3818",43120
"3819",5867
"3820",95075
"3821",45299
"3822",20608
"3823",19275
"3824",36274
"3825",10086
"3826",58882
"3827",31661
"3828",57985
"3829",14923
"3830",68964
"3831",83396
"3832",98170
"3833",85418
"3834",89388
"3835",81903
"3836",63018
"3837",47569
"3838",33728
"3839",69948
"3840",38397
"3841",4017
"3842",53619
"3843",17839
"3844",14407
"3845",95341
"3846",85237
"3847",76722
"3848",1151
"3849",46004
"3850",1476
"3851",38850
"3852",36140
"3853",96794
"3854",25958
"3855",58970
"3856",33562
"3857",95130
"3858",42474
"3859",56113
"3860",96774
"3861",31235
"3862",41898
"3863",14951
"3864",68203
"3865",29334
"3866",77620
"3867",10571
"3868",40525
"3869",73951
"3870",88848
"3871",28513
"3872",66116
"3873",10851
"3874",73803
"3875",42941
"3876",15546
"3877",12051
"3878",47242
"3879",96248
"3880",34980
"3881",6407
"3882",2817
"3883",77541
"3884",84893
"3885",20135
"3886",9308
"3887",54592
"3888",46058
"3889",73320
"3890",95569
"3891",66097
"3892",69470
"3893",37202
"3894",26900
"3895",80021
"3896",78757
"3897",80023
"3898",60121
"3899",91057
"3900",50530
"3901",1200
"3902",64372
"3903",18460
"3904",41151
"3905",27783
"3906",66094
"3907",85562
"3908",25725
"3909",54715
"3910",9699
"3911",11701
"3912",1643
"3913",16548
"3914",48334
"3915",67694
"3916",22050
"3917",72692
"3918",82944
"3919",83755
"3920",14674
"3921",98253
"3922",35543
"3923",66210
"3924",92424
"3925",20837
"3926",54400
"3927",43411
"3928",43431
"3929",35608
"3930",93637
"3931",25271
"3932",11006
"3933",36838
"3934",89245
"3935",81080
"3936",63472
"3937",2215
"3938",28304
"3939",22978
"3940",64005
"3941",80945
"3942",88272
"3943",65310
"3944",98749
"3945",54949
"3946",84088
"3947",4245
"3948",31749
"3949",53636
"3950",2506
"3951",66639
"3952",39158
"3953",54605
"3954",91659
"3955",19984
"3956",91745
"3957",55108
"3958",34749
"3959",37052
"3960",45596
"3961",44009
"3962",11851
"3963",98338
"3964",81478
"3965",1800
"3966",44886
"3967",60695
"3968",10054
"3969",78790
"3970",93393
"3971",868
"3972",25374
"3973",51600
"3974",38812
"3975",67173
"3976",94462
"3977",87145
"3978",18015
"3979",18631
"3980",12863
"3981",83062
"3982",22681
"3983",81563
"3984",80295
"3985",65575
"3986",97578
"3987",67344
"3988",81829
"3989",27304
"3990",44237
"3991",99964
"3992",9737
"3993",71668
"3994",73313
"3995",83174
"3996",10601
"3997",12252
"3998",5862
"3999",51051
"4000",73140
"4001",27071
"4002",93479
"4003",90012
"4004",38930
"4005",6138
"4006",2942
"4007",31369
"4008",63184
"4009",34473
"4010",97459
"4011",49311
"4012",22826
"4013",74032
"4014",17967
"4015",14204
"4016",82847
"4017",13043
"4018",92668
"4019",58432
"4020",96169
"4021",54675
"4022",38160
"4023",62773
"4024",72918
"4025",50353
"4026",8405
"4027",83513
"4028",63586
"4029",31135
"4030",73888
"4031",96915
"4032",55754
"4033",70592
"4034",83066
"4035",41866
"4036",20452
"4037",21125
"4038",71636
"4039",78354
"4040",1318
"4041",56704
"4042",4470
"4043",28029
"4044",50652
"4045",59100
"4046",69386
"4047",85755
"4048",47810
"4049",89019
"4050",64956
"4051",16003
"4052",71548
"4053",37729
"4054",58218
"4055",68460
"4056",16714
"4057",23195
"4058",88932
"4059",82187
"4060",50858
"4061",43083
"4062",74024
"4063",3791
"4064",54585
"4065",77962
"4066",54236
"4067",97253
"4068",51814
"4069",50444
"4070",91358
"4071",7729
"4072",29843
"4073",27237
"4074",62787
"4075",38210
"4076",54151
"4077",41678
"4078",49921
"4079",58167
"4080",61299
"4081",52611
"4082",37330
"4083",12112
"4084",79914
"4085",16225
"4086",27128
"4087",86822
"4088",50806
"4089",39407
"4090",37997
"4091",6257
"4092",27035
"4093",67307
"4094",41172
"4095",63075
"4096",61128
"4097",15555
"4098",88572
"4099",24374
"4100",50382
"4101",67090
"4102",25169
"4103",83845
"4104",39784
"4105",16344
"4106",52788
"4107",61608
"4108",54565
"4109",93640
"4110",1810
"4111",21036
"4112",49184
"4113",3925
"4114",66361
"4115",37619
"4116",80399
"4117",18625
"4118",25633
"4119",92598
"4120",83935
"4121",83470
"4122",92606
"4123",36051
"4124",18679
"4125",63768
"4126",22030
"4127",68796
"4128",86976
"4129",49362
"4130",76105
"4131",59793
"4132",82227
"4133",80011
"4134",70185
"4135",25221
"4136",34640
"4137",27029
"4138",7846
"4139",90728
"4140",27179
"4141",19854
"4142",9309
"4143",7929
"4144",43813
"4145",63105
